route_id,service_id,trip_id,shape_id,trip_headsign,trip_short_name,direction_id,block_id,wheelchair_accessible
"hnv-30-062E-1","Special#42","hnv-30-062E-1-1-1-H-2-Special#42-8-60","hnv-30-062E-1-1-1-H-2","Heilbronn Mühlrainstraße","","0","","2"
"hnv-30-062E-1","Special#30","hnv-30-062E-1-1-1-H-2-Special#30-10-61","hnv-30-062E-1-1-1-H-2","Heilbronn Mühlrainstraße","","0","","2"
"hnv-30-062E-1","Special#42","hnv-30-062E-1-1-1-H-2-Special#42-12-62","hnv-30-062E-1-1-1-H-2","Heilbronn Mühlrainstraße","","0","","2"
"hnv-30-062E-1","Special#30","hnv-30-062E-1-1-1-H-2-Special#30-13-63","hnv-30-062E-1-1-1-H-2","Heilbronn Mühlrainstraße","","0","","2"
"hnv-30-062E-1","Special#42","hnv-30-062E-1-1-1-H-2-Special#42-16-64","hnv-30-062E-1-1-1-H-2","Heilbronn Mühlrainstraße","","0","","2"
"hnv-30-062E-1","Special#30","hnv-30-062E-1-1-1-H-2-Special#30-17-65","hnv-30-062E-1-1-1-H-2","Heilbronn Mühlrainstraße","","0","","2"
"hnv-30-062E-1","Special#30","hnv-30-062E-1-1-1-H-2-Special#30-22-66","hnv-30-062E-1-1-1-H-2","Heilbronn Mühlrainstraße","","0","","2"
"hnv-30-062E-1","Special#30","hnv-30-062E-1-1-1-H-2-Special#30-3-67","hnv-30-062E-1-1-1-H-2","Heilbronn Mühlrainstraße","","0","","2"
"hnv-30-062E-1","Special#30","hnv-30-062E-1-1-1-H-2-Special#30-6-68","hnv-30-062E-1-1-1-H-2","Heilbronn Mühlrainstraße","","0","","2"
"hnv-30-062E-1","Special#30","hnv-30-062E-1-1-1-H-2-Special#30-8-69","hnv-30-062E-1-1-1-H-2","Heilbronn Mühlrainstraße","","0","","2"
"hnv-30-062E-1","Special#30","hnv-30-062E-1-1-1-H-2-Special#30-9-70","hnv-30-062E-1-1-1-H-2","Heilbronn Mühlrainstraße","","0","","2"
"hnv-30-062E-1","Special#30","hnv-30-062E-1-1-1-H-2-Special#30-12-71","hnv-30-062E-1-1-1-H-2","Heilbronn Mühlrainstraße","","0","","2"
"hnv-30-062E-1","Special#30","hnv-30-062E-1-1-1-H-2-Special#30-15-72","hnv-30-062E-1-1-1-H-2","Heilbronn Mühlrainstraße","","0","","2"
"hnv-30-062E-1","Special#30","hnv-30-062E-1-1-1-H-2-Special#30-16-73","hnv-30-062E-1-1-1-H-2","Heilbronn Mühlrainstraße","","0","","2"
"hnv-30-062E-1","Special#30","hnv-30-062E-1-1-1-H-2-Special#30-19-74","hnv-30-062E-1-1-1-H-2","Heilbronn Mühlrainstraße","","0","","2"
"hnv-30-062E-1","Special#30","hnv-30-062E-1-1-1-H-2-Special#30-20-75","hnv-30-062E-1-1-1-H-2","Heilbronn Mühlrainstraße","","0","","2"
"hnv-30-062E-1","Special#30","hnv-30-062E-1-1-1-H-2-Special#30-21-76","hnv-30-062E-1-1-1-H-2","Heilbronn Mühlrainstraße","","0","","2"
"hnv-30-062E-1","Special#30","hnv-30-062E-1-1-1-H-2-Special#30-23-77","hnv-30-062E-1-1-1-H-2","Heilbronn Mühlrainstraße","","0","","2"
"hnv-30-062E-1","Special#30","hnv-30-062E-1-1-1-H-2-Special#30-1-78","hnv-30-062E-1-1-1-H-2","Heilbronn Mühlrainstraße","","0","","2"
"hnv-30-062E-1","Special#30","hnv-30-062E-1-1-1-H-2-Special#30-2-79","hnv-30-062E-1-1-1-H-2","Heilbronn Mühlrainstraße","","0","","2"
"hnv-30-062E-1","Special#30","hnv-30-062E-1-1-1-H-2-Special#30-5-80","hnv-30-062E-1-1-1-H-2","Heilbronn Mühlrainstraße","","0","","2"
"hnv-30-062E-1","Special#42","hnv-30-062E-1-1-1-H-2-Special#42-4-81","hnv-30-062E-1-1-1-H-2","Heilbronn Mühlrainstraße","","0","","2"
"hnv-30-062E-1","Special#34","hnv-30-062E-1-1-1-H-2-Special#34-7-82","hnv-30-062E-1-1-1-H-2","Heilbronn Mühlrainstraße","","0","","2"
"hnv-30-062E-1","Special#42","hnv-30-062E-1-1-1-H-2-Special#42-7-83","hnv-30-062E-1-1-1-H-2","Heilbronn Mühlrainstraße","","0","","2"
"hnv-30-062E-1","Special#42","hnv-30-062E-1-1-1-H-2-Special#42-9-84","hnv-30-062E-1-1-1-H-2","Heilbronn Mühlrainstraße","","0","","2"
"hnv-30-062E-1","Special#34","hnv-30-062E-1-1-1-H-2-Special#34-11-85","hnv-30-062E-1-1-1-H-2","Heilbronn Mühlrainstraße","","0","","2"
"hnv-30-062E-1","Special#42","hnv-30-062E-1-1-1-H-2-Special#42-11-86","hnv-30-062E-1-1-1-H-2","Heilbronn Mühlrainstraße","","0","","2"
"hnv-30-062E-1","Special#42","hnv-30-062E-1-1-1-H-2-Special#42-13-87","hnv-30-062E-1-1-1-H-2","Heilbronn Mühlrainstraße","","0","","2"
"hnv-30-062E-1","Special#34","hnv-30-062E-1-1-1-H-2-Special#34-14-88","hnv-30-062E-1-1-1-H-2","Heilbronn Mühlrainstraße","","0","","2"
"hnv-30-062E-1","Special#42","hnv-30-062E-1-1-1-H-2-Special#42-15-89","hnv-30-062E-1-1-1-H-2","Heilbronn Mühlrainstraße","","0","","2"
"hnv-30-062E-1","Special#42","hnv-30-062E-1-1-1-H-2-Special#42-17-90","hnv-30-062E-1-1-1-H-2","Heilbronn Mühlrainstraße","","0","","2"
"hnv-30-062E-1","Special#34","hnv-30-062E-1-1-1-H-2-Special#34-18-91","hnv-30-062E-1-1-1-H-2","Heilbronn Mühlrainstraße","","0","","2"
"hnv-30-062E-1","Special#30","hnv-30-062E-1-1-2-H-3-Special#30-4-92","hnv-30-062E-1-1-2-H-3","Heilbronn Mühlrainstraße","","0","","2"
"hnv-30-062E-1","Special#42","hnv-30-062E-1-1-2-H-3-Special#42-1-93","hnv-30-062E-1-1-2-H-3","Heilbronn Mühlrainstraße","","0","","2"
"hnv-30-062E-1","Special#42","hnv-30-062E-1-1-2-H-3-Special#42-2-94","hnv-30-062E-1-1-2-H-3","Heilbronn Mühlrainstraße","","0","","2"
"hnv-30-064E-1","Special#17","hnv-30-064E-1-4-1-H-0-Special#17-2-1","hnv-30-064E-1-4-1-H-0","Heilbronn Hbf/Willy-Brandt-Pl.","","0","","2"
"hnv-30-064E-1","Special#17","hnv-30-064E-1-4-1-H-0-Special#17-3-2","hnv-30-064E-1-4-1-H-0","Heilbronn Hbf/Willy-Brandt-Pl.","","0","","2"
"hnv-30-064E-1","Special#17","hnv-30-064E-1-4-1-H-0-Special#17-4-3","hnv-30-064E-1-4-1-H-0","Heilbronn Hbf/Willy-Brandt-Pl.","","0","","2"
"hnv-30-064E-1","Special#17","hnv-30-064E-1-4-1-H-0-Special#17-6-4","hnv-30-064E-1-4-1-H-0","Heilbronn Hbf/Willy-Brandt-Pl.","","0","","2"
"hnv-30-064E-1","Special#17","hnv-30-064E-1-4-1-H-0-Special#17-8-5","hnv-30-064E-1-4-1-H-0","Heilbronn Hbf/Willy-Brandt-Pl.","","0","","2"
"hnv-30-064E-1","Special#17","hnv-30-064E-1-4-1-H-0-Special#17-9-6","hnv-30-064E-1-4-1-H-0","Heilbronn Hbf/Willy-Brandt-Pl.","","0","","2"
"hnv-30-064E-1","Special#17","hnv-30-064E-1-4-1-H-0-Special#17-10-7","hnv-30-064E-1-4-1-H-0","Heilbronn Hbf/Willy-Brandt-Pl.","","0","","2"
"hnv-30-064E-1","Special#17","hnv-30-064E-1-4-1-H-0-Special#17-12-8","hnv-30-064E-1-4-1-H-0","Heilbronn Hbf/Willy-Brandt-Pl.","","0","","2"
"hnv-30-064E-1","Special#17","hnv-30-064E-1-4-1-H-0-Special#17-13-9","hnv-30-064E-1-4-1-H-0","Heilbronn Hbf/Willy-Brandt-Pl.","","0","","2"
"hnv-30-064E-1","Special#17","hnv-30-064E-1-4-1-H-0-Special#17-14-10","hnv-30-064E-1-4-1-H-0","Heilbronn Hbf/Willy-Brandt-Pl.","","0","","2"
"hnv-30-064E-1","Special#17","hnv-30-064E-1-4-1-H-0-Special#17-15-11","hnv-30-064E-1-4-1-H-0","Heilbronn Hbf/Willy-Brandt-Pl.","","0","","2"
"hnv-30-064E-1","Special#17","hnv-30-064E-1-4-1-H-0-Special#17-16-12","hnv-30-064E-1-4-1-H-0","Heilbronn Hbf/Willy-Brandt-Pl.","","0","","2"
"hnv-30-064E-1","Special#17","hnv-30-064E-1-4-1-H-0-Special#17-17-13","hnv-30-064E-1-4-1-H-0","Heilbronn Hbf/Willy-Brandt-Pl.","","0","","2"
"hnv-30-064E-1","Special#17","hnv-30-064E-1-4-1-H-0-Special#17-18-14","hnv-30-064E-1-4-1-H-0","Heilbronn Hbf/Willy-Brandt-Pl.","","0","","2"
"hnv-30-064E-1","Special#17","hnv-30-064E-1-4-1-H-0-Special#17-19-15","hnv-30-064E-1-4-1-H-0","Heilbronn Hbf/Willy-Brandt-Pl.","","0","","2"
"hnv-30-064E-1","Special#17","hnv-30-064E-1-4-1-H-0-Special#17-20-16","hnv-30-064E-1-4-1-H-0","Heilbronn Hbf/Willy-Brandt-Pl.","","0","","2"
"hnv-30-064E-1","Special#17","hnv-30-064E-1-4-1-H-0-Special#17-1-17","hnv-30-064E-1-4-1-H-0","Heilbronn Hbf/Willy-Brandt-Pl.","","0","","2"
"hnv-30-064E-1","Special#17","hnv-30-064E-1-4-1-H-0-Special#17-5-18","hnv-30-064E-1-4-1-H-0","Heilbronn Hbf/Willy-Brandt-Pl.","","0","","2"
"hnv-30-064E-1","Special#17","hnv-30-064E-1-4-1-H-0-Special#17-7-19","hnv-30-064E-1-4-1-H-0","Heilbronn Hbf/Willy-Brandt-Pl.","","0","","2"
"hnv-30-064E-1","Special#17","hnv-30-064E-1-4-1-H-0-Special#17-11-20","hnv-30-064E-1-4-1-H-0","Heilbronn Hbf/Willy-Brandt-Pl.","","0","","2"
"hnv-30-064E-1","Special#18","hnv-30-064E-1-1-1-H-1-Special#18-2-21","hnv-30-064E-1-1-1-H-1","Heilbronn Hbf/Willy-Brandt-Pl. (Steig B)","","0","","2"
"hnv-30-064E-1","Special#18","hnv-30-064E-1-1-1-H-1-Special#18-3-22","hnv-30-064E-1-1-1-H-1","Heilbronn Hbf/Willy-Brandt-Pl. (Steig B)","","0","","2"
"hnv-30-064E-1","Special#18","hnv-30-064E-1-1-1-H-1-Special#18-4-23","hnv-30-064E-1-1-1-H-1","Heilbronn Hbf/Willy-Brandt-Pl. (Steig B)","","0","","2"
"hnv-30-064E-1","Special#18","hnv-30-064E-1-1-1-H-1-Special#18-6-24","hnv-30-064E-1-1-1-H-1","Heilbronn Hbf/Willy-Brandt-Pl. (Steig B)","","0","","2"
"hnv-30-064E-1","Special#18","hnv-30-064E-1-1-1-H-1-Special#18-8-25","hnv-30-064E-1-1-1-H-1","Heilbronn Hbf/Willy-Brandt-Pl. (Steig B)","","0","","2"
"hnv-30-064E-1","Special#18","hnv-30-064E-1-1-1-H-1-Special#18-9-26","hnv-30-064E-1-1-1-H-1","Heilbronn Hbf/Willy-Brandt-Pl. (Steig B)","","0","","2"
"hnv-30-064E-1","Special#18","hnv-30-064E-1-1-1-H-1-Special#18-10-27","hnv-30-064E-1-1-1-H-1","Heilbronn Hbf/Willy-Brandt-Pl. (Steig B)","","0","","2"
"hnv-30-064E-1","Special#18","hnv-30-064E-1-1-1-H-1-Special#18-12-28","hnv-30-064E-1-1-1-H-1","Heilbronn Hbf/Willy-Brandt-Pl. (Steig B)","","0","","2"
"hnv-30-064E-1","Special#18","hnv-30-064E-1-1-1-H-1-Special#18-13-29","hnv-30-064E-1-1-1-H-1","Heilbronn Hbf/Willy-Brandt-Pl. (Steig B)","","0","","2"
"hnv-30-064E-1","Special#18","hnv-30-064E-1-1-1-H-1-Special#18-14-30","hnv-30-064E-1-1-1-H-1","Heilbronn Hbf/Willy-Brandt-Pl. (Steig B)","","0","","2"
"hnv-30-064E-1","Special#18","hnv-30-064E-1-1-1-H-1-Special#18-15-31","hnv-30-064E-1-1-1-H-1","Heilbronn Hbf/Willy-Brandt-Pl. (Steig B)","","0","","2"
"hnv-30-064E-1","Special#18","hnv-30-064E-1-1-1-H-1-Special#18-16-32","hnv-30-064E-1-1-1-H-1","Heilbronn Hbf/Willy-Brandt-Pl. (Steig B)","","0","","2"
"hnv-30-064E-1","Special#18","hnv-30-064E-1-1-1-H-1-Special#18-17-33","hnv-30-064E-1-1-1-H-1","Heilbronn Hbf/Willy-Brandt-Pl. (Steig B)","","0","","2"
"hnv-30-064E-1","Special#18","hnv-30-064E-1-1-1-H-1-Special#18-18-34","hnv-30-064E-1-1-1-H-1","Heilbronn Hbf/Willy-Brandt-Pl. (Steig B)","","0","","2"
"hnv-30-064E-1","Special#18","hnv-30-064E-1-1-1-H-1-Special#18-19-35","hnv-30-064E-1-1-1-H-1","Heilbronn Hbf/Willy-Brandt-Pl. (Steig B)","","0","","2"
"hnv-30-064E-1","Special#18","hnv-30-064E-1-1-1-H-1-Special#18-20-36","hnv-30-064E-1-1-1-H-1","Heilbronn Hbf/Willy-Brandt-Pl. (Steig B)","","0","","2"
"hnv-30-064E-1","Special#18","hnv-30-064E-1-1-1-H-1-Special#18-1-37","hnv-30-064E-1-1-1-H-1","Heilbronn Hbf/Willy-Brandt-Pl. (Steig B)","","0","","2"
"hnv-30-064E-1","Special#18","hnv-30-064E-1-1-1-H-1-Special#18-5-38","hnv-30-064E-1-1-1-H-1","Heilbronn Hbf/Willy-Brandt-Pl. (Steig B)","","0","","2"
"hnv-30-064E-1","Special#18","hnv-30-064E-1-1-1-H-1-Special#18-7-39","hnv-30-064E-1-1-1-H-1","Heilbronn Hbf/Willy-Brandt-Pl. (Steig B)","","0","","2"
"hnv-30-064E-1","Special#18","hnv-30-064E-1-1-1-H-1-Special#18-11-40","hnv-30-064E-1-1-1-H-1","Heilbronn Hbf/Willy-Brandt-Pl. (Steig B)","","0","","2"
"hnv-30-064E-1","Special#17","hnv-30-064E-1-4-2-R-0-Special#17-21-41","hnv-30-064E-1-4-2-R-0","Flein Talheimer Straße","","1","","2"
"hnv-30-064E-1","Special#17","hnv-30-064E-1-4-2-R-0-Special#17-23-42","hnv-30-064E-1-4-2-R-0","Flein Talheimer Straße","","1","","2"
"hnv-30-064E-1","Special#17","hnv-30-064E-1-4-2-R-0-Special#17-24-43","hnv-30-064E-1-4-2-R-0","Flein Talheimer Straße","","1","","2"
"hnv-30-064E-1","Special#17","hnv-30-064E-1-4-2-R-0-Special#17-25-44","hnv-30-064E-1-4-2-R-0","Flein Talheimer Straße","","1","","2"
"hnv-30-064E-1","Special#17","hnv-30-064E-1-4-2-R-0-Special#17-26-45","hnv-30-064E-1-4-2-R-0","Flein Talheimer Straße","","1","","2"
"hnv-30-064E-1","Special#17","hnv-30-064E-1-4-2-R-0-Special#17-28-46","hnv-30-064E-1-4-2-R-0","Flein Talheimer Straße","","1","","2"
"hnv-30-064E-1","Special#17","hnv-30-064E-1-4-2-R-0-Special#17-29-47","hnv-30-064E-1-4-2-R-0","Flein Talheimer Straße","","1","","2"
"hnv-30-064E-1","Special#17","hnv-30-064E-1-4-2-R-0-Special#17-30-48","hnv-30-064E-1-4-2-R-0","Flein Talheimer Straße","","1","","2"
"hnv-30-064E-1","Special#17","hnv-30-064E-1-4-2-R-0-Special#17-31-49","hnv-30-064E-1-4-2-R-0","Flein Talheimer Straße","","1","","2"
"hnv-30-064E-1","Special#17","hnv-30-064E-1-4-2-R-0-Special#17-32-50","hnv-30-064E-1-4-2-R-0","Flein Talheimer Straße","","1","","2"
"hnv-30-064E-1","Special#17","hnv-30-064E-1-4-2-R-0-Special#17-33-51","hnv-30-064E-1-4-2-R-0","Flein Talheimer Straße","","1","","2"
"hnv-30-064E-1","Special#17","hnv-30-064E-1-4-2-R-0-Special#17-34-52","hnv-30-064E-1-4-2-R-0","Flein Talheimer Straße","","1","","2"
"hnv-30-064E-1","Special#17","hnv-30-064E-1-4-2-R-0-Special#17-35-53","hnv-30-064E-1-4-2-R-0","Flein Talheimer Straße","","1","","2"
"hnv-30-064E-1","Special#17","hnv-30-064E-1-4-2-R-0-Special#17-36-54","hnv-30-064E-1-4-2-R-0","Flein Talheimer Straße","","1","","2"
"hnv-30-064E-1","Special#17","hnv-30-064E-1-4-2-R-0-Special#17-37-55","hnv-30-064E-1-4-2-R-0","Flein Talheimer Straße","","1","","2"
"hnv-30-064E-1","Special#17","hnv-30-064E-1-4-2-R-0-Special#17-38-56","hnv-30-064E-1-4-2-R-0","Flein Talheimer Straße","","1","","2"
"hnv-30-064E-1","Special#17","hnv-30-064E-1-4-2-R-0-Special#17-39-57","hnv-30-064E-1-4-2-R-0","Flein Talheimer Straße","","1","","2"
"hnv-30-064E-1","Special#17","hnv-30-064E-1-4-2-R-0-Special#17-22-58","hnv-30-064E-1-4-2-R-0","Flein Talheimer Straße","","1","","2"
"hnv-30-064E-1","Special#17","hnv-30-064E-1-4-2-R-0-Special#17-27-59","hnv-30-064E-1-4-2-R-0","Flein Talheimer Straße","","1","","2"
"hnv-30-064E-1","Special#18","hnv-30-064E-1-1-2-R-1-Special#18-21-60","hnv-30-064E-1-1-2-R-1","Flein Talheimer Straße","","1","","2"
"hnv-30-064E-1","Special#18","hnv-30-064E-1-1-2-R-1-Special#18-23-61","hnv-30-064E-1-1-2-R-1","Flein Talheimer Straße","","1","","2"
"hnv-30-064E-1","Special#18","hnv-30-064E-1-1-2-R-1-Special#18-24-62","hnv-30-064E-1-1-2-R-1","Flein Talheimer Straße","","1","","2"
"hnv-30-064E-1","Special#18","hnv-30-064E-1-1-2-R-1-Special#18-25-63","hnv-30-064E-1-1-2-R-1","Flein Talheimer Straße","","1","","2"
"hnv-30-064E-1","Special#18","hnv-30-064E-1-1-2-R-1-Special#18-26-64","hnv-30-064E-1-1-2-R-1","Flein Talheimer Straße","","1","","2"
"hnv-30-064E-1","Special#18","hnv-30-064E-1-1-2-R-1-Special#18-28-65","hnv-30-064E-1-1-2-R-1","Flein Talheimer Straße","","1","","2"
"hnv-30-064E-1","Special#18","hnv-30-064E-1-1-2-R-1-Special#18-29-66","hnv-30-064E-1-1-2-R-1","Flein Talheimer Straße","","1","","2"
"hnv-30-064E-1","Special#18","hnv-30-064E-1-1-2-R-1-Special#18-30-67","hnv-30-064E-1-1-2-R-1","Flein Talheimer Straße","","1","","2"
"hnv-30-064E-1","Special#18","hnv-30-064E-1-1-2-R-1-Special#18-31-68","hnv-30-064E-1-1-2-R-1","Flein Talheimer Straße","","1","","2"
"hnv-30-064E-1","Special#18","hnv-30-064E-1-1-2-R-1-Special#18-32-69","hnv-30-064E-1-1-2-R-1","Flein Talheimer Straße","","1","","2"
"hnv-30-064E-1","Special#18","hnv-30-064E-1-1-2-R-1-Special#18-33-70","hnv-30-064E-1-1-2-R-1","Flein Talheimer Straße","","1","","2"
"hnv-30-064E-1","Special#18","hnv-30-064E-1-1-2-R-1-Special#18-34-71","hnv-30-064E-1-1-2-R-1","Flein Talheimer Straße","","1","","2"
"hnv-30-064E-1","Special#18","hnv-30-064E-1-1-2-R-1-Special#18-35-72","hnv-30-064E-1-1-2-R-1","Flein Talheimer Straße","","1","","2"
"hnv-30-064E-1","Special#18","hnv-30-064E-1-1-2-R-1-Special#18-36-73","hnv-30-064E-1-1-2-R-1","Flein Talheimer Straße","","1","","2"
"hnv-30-064E-1","Special#18","hnv-30-064E-1-1-2-R-1-Special#18-37-74","hnv-30-064E-1-1-2-R-1","Flein Talheimer Straße","","1","","2"
"hnv-30-064E-1","Special#18","hnv-30-064E-1-1-2-R-1-Special#18-38-75","hnv-30-064E-1-1-2-R-1","Flein Talheimer Straße","","1","","2"
"hnv-30-064E-1","Special#18","hnv-30-064E-1-1-2-R-1-Special#18-39-76","hnv-30-064E-1-1-2-R-1","Flein Talheimer Straße","","1","","2"
"hnv-30-064E-1","Special#18","hnv-30-064E-1-1-2-R-1-Special#18-22-77","hnv-30-064E-1-1-2-R-1","Flein Talheimer Straße","","1","","2"
"hnv-30-064E-1","Special#18","hnv-30-064E-1-1-2-R-1-Special#18-27-78","hnv-30-064E-1-1-2-R-1","Flein Talheimer Straße","","1","","2"
"hnv-30-067-1","Special#191","hnv-30-067-1-1-6-H-0-Special#191-1-1","hnv-30-067-1-1-6-H-0","Heilbronn Kinderklinik","","0","","2"
"hnv-30-067-1","Special#191","hnv-30-067-1-1-6-H-0-Special#191-3-2","hnv-30-067-1-1-6-H-0","Heilbronn Kinderklinik","","0","","2"
"hnv-30-067-1","Special#191","hnv-30-067-1-1-6-H-0-Special#191-4-3","hnv-30-067-1-1-6-H-0","Heilbronn Kinderklinik","","0","","2"
"hnv-30-067-1","Special#76","hnv-30-067-1-1-6-H-0-Special#76-1-4","hnv-30-067-1-1-6-H-0","Heilbronn Kinderklinik","","0","","2"
"hnv-30-067-1","Special#191","hnv-30-067-1-1-6-H-0-Special#191-5-5","hnv-30-067-1-1-6-H-0","Heilbronn Kinderklinik","","0","","2"
"hnv-30-067-1","Special#192","hnv-30-067-1-1-6-H-0-Special#192-6-6","hnv-30-067-1-1-6-H-0","Heilbronn Kinderklinik","","0","","2"
"hnv-30-067-1","Special#191","hnv-30-067-1-1-6-H-0-Special#191-7-7","hnv-30-067-1-1-6-H-0","Heilbronn Kinderklinik","","0","","2"
"hnv-30-067-1","Special#76","hnv-30-067-1-1-6-H-0-Special#76-3-8","hnv-30-067-1-1-6-H-0","Heilbronn Kinderklinik","","0","","2"
"hnv-30-067-1","Special#191","hnv-30-067-1-1-6-H-0-Special#191-9-9","hnv-30-067-1-1-6-H-0","Heilbronn Kinderklinik","","0","","2"
"hnv-30-067-1","Special#76","hnv-30-067-1-1-6-H-0-Special#76-4-10","hnv-30-067-1-1-6-H-0","Heilbronn Kinderklinik","","0","","2"
"hnv-30-067-1","Special#191","hnv-30-067-1-1-6-H-0-Special#191-10-11","hnv-30-067-1-1-6-H-0","Heilbronn Kinderklinik","","0","","2"
"hnv-30-067-1","Special#192","hnv-30-067-1-1-6-H-0-Special#192-12-12","hnv-30-067-1-1-6-H-0","Heilbronn Kinderklinik","","0","","2"
"hnv-30-067-1","Special#191","hnv-30-067-1-1-6-H-0-Special#191-13-13","hnv-30-067-1-1-6-H-0","Heilbronn Kinderklinik","","0","","2"
"hnv-30-067-1","Special#191","hnv-30-067-1-1-3-R-0-Special#191-14-14","hnv-30-067-1-1-3-R-0","Kirchhausen Wimpfener Weg","","1","","2"
"hnv-30-067-1","Special#191","hnv-30-067-1-1-3-R-0-Special#191-15-15","hnv-30-067-1-1-3-R-0","Kirchhausen Wimpfener Weg","","1","","2"
"hnv-30-067-1","Special#191","hnv-30-067-1-1-3-R-0-Special#191-17-16","hnv-30-067-1-1-3-R-0","Kirchhausen Wimpfener Weg","","1","","2"
"hnv-30-067-1","Special#76","hnv-30-067-1-1-3-R-0-Special#76-6-17","hnv-30-067-1-1-3-R-0","Kirchhausen Wimpfener Weg","","1","","2"
"hnv-30-067-1","Special#191","hnv-30-067-1-1-3-R-0-Special#191-18-18","hnv-30-067-1-1-3-R-0","Kirchhausen Wimpfener Weg","","1","","2"
"hnv-30-067-1","Special#192","hnv-30-067-1-1-3-R-0-Special#192-19-19","hnv-30-067-1-1-3-R-0","Kirchhausen Wimpfener Weg","","1","","2"
"hnv-30-067-1","Special#191","hnv-30-067-1-1-3-R-0-Special#191-20-20","hnv-30-067-1-1-3-R-0","Kirchhausen Wimpfener Weg","","1","","2"
"hnv-30-067-1","Special#76","hnv-30-067-1-1-3-R-0-Special#76-8-21","hnv-30-067-1-1-3-R-0","Kirchhausen Wimpfener Weg","","1","","2"
"hnv-30-067-1","Special#191","hnv-30-067-1-1-3-R-0-Special#191-27-22","hnv-30-067-1-1-3-R-0","Kirchhausen Wimpfener Weg","","1","","2"
"hnv-30-067-1","Special#76","hnv-30-067-1-1-3-R-0-Special#76-9-23","hnv-30-067-1-1-3-R-0","Kirchhausen Wimpfener Weg","","1","","2"
"hnv-30-067-1","Special#191","hnv-30-067-1-1-3-R-0-Special#191-23-24","hnv-30-067-1-1-3-R-0","Kirchhausen Wimpfener Weg","","1","","2"
"hnv-30-067-1","Special#192","hnv-30-067-1-1-3-R-0-Special#192-25-25","hnv-30-067-1-1-3-R-0","Kirchhausen Wimpfener Weg","","1","","2"
"hnv-30-008E-1","Special#29","hnv-30-008E-1-4-1-H-7-Special#29-19-1","hnv-30-008E-1-4-1-H-7","Heilbronn Stadtgärtnerei","","0","","2"
"hnv-30-008E-1","Special#30","hnv-30-008E-1-1-1-H-15-Special#30-19-2","hnv-30-008E-1-1-1-H-15","Heilbronn Stadtgärtnerei","","0","","2"
"hnv-30-008E-1","Special#29","hnv-30-008E-1-4-2-H-0-Special#29-1-3","hnv-30-008E-1-4-2-H-0","Heilbronn Stadtgärtnerei","","0","","2"
"hnv-30-008E-1","Special#29","hnv-30-008E-1-4-2-H-0-Special#29-3-4","hnv-30-008E-1-4-2-H-0","Heilbronn Stadtgärtnerei","","0","","2"
"hnv-30-008E-1","Special#190","hnv-30-008E-1-4-2-H-0-Special#190-5-5","hnv-30-008E-1-4-2-H-0","Heilbronn Stadtgärtnerei","","0","","2"
"hnv-30-008E-1","Special#190","hnv-30-008E-1-4-2-H-0-Special#190-8-6","hnv-30-008E-1-4-2-H-0","Heilbronn Stadtgärtnerei","","0","","2"
"hnv-30-008E-1","Special#190","hnv-30-008E-1-4-2-H-0-Special#190-9-7","hnv-30-008E-1-4-2-H-0","Heilbronn Stadtgärtnerei","","0","","2"
"hnv-30-008E-1","Special#17","hnv-30-008E-1-4-3-H-1-Special#17-2-8","hnv-30-008E-1-4-3-H-1","Heilbronn Stadtgärtnerei","","0","","2"
"hnv-30-008E-1","Special#17","hnv-30-008E-1-4-4-H-2-Special#17-4-9","hnv-30-008E-1-4-4-H-2","Heilbronn Briefverteilzentrum","","0","","2"
"hnv-30-008E-1","Special#17","hnv-30-008E-1-4-5-H-3-Special#17-6-10","hnv-30-008E-1-4-5-H-3","Heilbronn Stadtgärtnerei","","0","","2"
"hnv-30-008E-1","Special#17","hnv-30-008E-1-4-6-H-4-Special#17-7-11","hnv-30-008E-1-4-6-H-4","Heilbronn Stadtgärtnerei","","0","","2"
"hnv-30-008E-1","Special#29","hnv-30-008E-1-4-7-H-6-Special#29-10-12","hnv-30-008E-1-4-7-H-6","Heilbronn Wannenäcker","","0","","2"
"hnv-30-008E-1","Special#30","hnv-30-008E-1-1-2-H-8-Special#30-1-13","hnv-30-008E-1-1-2-H-8","Heilbronn Stadtgärtnerei","","0","","2"
"hnv-30-008E-1","Special#30","hnv-30-008E-1-1-2-H-8-Special#30-3-14","hnv-30-008E-1-1-2-H-8","Heilbronn Stadtgärtnerei","","0","","2"
"hnv-30-008E-1","Special#189","hnv-30-008E-1-1-2-H-8-Special#189-5-15","hnv-30-008E-1-1-2-H-8","Heilbronn Stadtgärtnerei","","0","","2"
"hnv-30-008E-1","Special#189","hnv-30-008E-1-1-2-H-8-Special#189-8-16","hnv-30-008E-1-1-2-H-8","Heilbronn Stadtgärtnerei","","0","","2"
"hnv-30-008E-1","Special#189","hnv-30-008E-1-1-2-H-8-Special#189-9-17","hnv-30-008E-1-1-2-H-8","Heilbronn Stadtgärtnerei","","0","","2"
"hnv-30-008E-1","Special#18","hnv-30-008E-1-1-3-H-9-Special#18-2-18","hnv-30-008E-1-1-3-H-9","Heilbronn Stadtgärtnerei","","0","","2"
"hnv-30-008E-1","Special#18","hnv-30-008E-1-1-4-H-10-Special#18-4-19","hnv-30-008E-1-1-4-H-10","Heilbronn Briefverteilzentrum","","0","","2"
